"Type","Level","Offset","Size","Field Type","Field Name","Elt Type","Comment"
"entity_raw","3","0x1f2a","0x1","bool","jobs.permitted_skill[BITE]","",""
"entity_raw","3","0x1f2b","0x1","bool","jobs.permitted_skill[GRASP_STRIKE]","",""
"entity_raw","3","0x1f2c","0x1","bool","jobs.permitted_skill[STANCE_STRIKE]","",""
"entity_raw","3","0x1f2d","0x1","bool","jobs.permitted_skill[DODGING]","",""
"entity_raw","3","0x1f2e","0x1","bool","jobs.permitted_skill[MISC_WEAPON]","",""
"entity_raw","3","0x1f2f","0x1","bool","jobs.permitted_skill[KNAPPING]","",""
"entity_raw","3","0x1f30","0x1","bool","jobs.permitted_skill[MILITARY_TACTICS]","",""
"entity_raw","3","0x1f31","0x1","bool","jobs.permitted_skill[SHEARING]","",""
"entity_raw","3","0x1f32","0x1","bool","jobs.permitted_skill[SPINNING]","",""
"entity_raw","3","0x1f33","0x1","bool","jobs.permitted_skill[POTTERY]","",""
"entity_raw","3","0x1f34","0x1","bool","jobs.permitted_skill[GLAZING]","",""
"entity_raw","3","0x1f35","0x1","bool","jobs.permitted_skill[PRESSING]","",""
"entity_raw","3","0x1f36","0x1","bool","jobs.permitted_skill[BEEKEEPING]","",""
"entity_raw","3","0x1f37","0x1","bool","jobs.permitted_skill[WAX_WORKING]","",""
"entity_raw","2","0x1f38","0x4","static-array","jobs.world_construction","bool",""
"entity_raw","3","0x1f38","0x1","bool","jobs.world_construction[ROAD]","",""
"entity_raw","3","0x1f39","0x1","bool","jobs.world_construction[TUNNEL]","",""
"entity_raw","3","0x1f3a","0x1","bool","jobs.world_construction[BRIDGE]","",""
"entity_raw","3","0x1f3b","0x1","bool","jobs.world_construction[WALL]","",""
"entity_raw","1","0x1f3c","0x10","stl-vector","positions","entity_position_raw*",""
"entity_raw","1","0x1f4c","0x19","static-array","variable_positions","int8_t",""
"entity_raw","2","0x1f4c","0x1","int8_t","variable_positions[LAW_MAKING]","",""
"entity_raw","2","0x1f4d","0x1","int8_t","variable_positions[LAW_ENFORCEMENT]","",""
"entity_raw","2","0x1f4e","0x1","int8_t","variable_positions[RECEIVE_DIPLOMATS]","",""
"entity_raw","2","0x1f4f","0x1","int8_t","variable_positions[MEET_WORKERS]","",""
"entity_raw","2","0x1f50","0x1","int8_t","variable_positions[MANAGE_PRODUCTION]","",""
"entity_raw","2","0x1f51","0x1","int8_t","variable_positions[TRADE]","",""
"entity_raw","2","0x1f52","0x1","int8_t","variable_positions[ACCOUNTING]","",""
"entity_raw","2","0x1f53","0x1","int8_t","variable_positions[ESTABLISH_COLONY_TRADE_AGREEMENTS]","",""
"entity_raw","2","0x1f54","0x1","int8_t","variable_positions[MAKE_INTRODUCTIONS]","",""
"entity_raw","2","0x1f55","0x1","int8_t","variable_positions[MAKE_PEACE_AGREEMENTS]","",""
"entity_raw","2","0x1f56","0x1","int8_t","variable_positions[MAKE_TOPIC_AGREEMENTS]","",""
"entity_raw","2","0x1f57","0x1","int8_t","variable_positions[COLLECT_TAXES]","",""
"entity_raw","2","0x1f58","0x1","int8_t","variable_positions[ESCORT_TAX_COLLECTOR]","",""
"entity_raw","2","0x1f59","0x1","int8_t","variable_positions[EXECUTIONS]","",""
"entity_raw","2","0x1f5a","0x1","int8_t","variable_positions[TAME_EXOTICS]","",""
"entity_raw","2","0x1f5b","0x1","int8_t","variable_positions[RELIGION]","",""
"entity_raw","2","0x1f5c","0x1","int8_t","variable_positions[ATTACK_ENEMIES]","",""
"entity_raw","2","0x1f5d","0x1","int8_t","variable_positions[PATROL_TERRITORY]","",""
"entity_raw","2","0x1f5e","0x1","int8_t","variable_positions[MILITARY_GOALS]","",""
"entity_raw","2","0x1f5f","0x1","int8_t","variable_positions[MILITARY_STRATEGY]","",""
"entity_raw","2","0x1f60","0x1","int8_t","variable_positions[UPGRADE_SQUAD_EQUIPMENT]","",""
"entity_raw","2","0x1f61","0x1","int8_t","variable_positions[EQUIPMENT_MANIFESTS]","",""
"entity_raw","2","0x1f62","0x1","int8_t","variable_positions[SORT_AMMUNITION]","",""
"entity_raw","2","0x1f63","0x1","int8_t","variable_positions[BUILD_MORALE]","",""
"entity_raw","2","0x1f64","0x1","int8_t","variable_positions[HEALTH_MANAGEMENT]","",""
"entity_raw","1","0x1f68","0x10","stl-vector","tissue_style","padding*",""
"entity_raw","1","0x1f78","0x40","compound","workshops","",""
"entity_raw","2","0x1f78","0x10","stl-vector","workshops.permitted_building_str","stl-string*",""
"entity_raw","2","0x1f88","0x10","stl-vector","workshops.permitted_building_id","int32_t",""
"entity_raw","2","0x1f98","0x10","stl-vector","workshops.permitted_reaction_str","stl-string*",""
"entity_raw","2","0x1fa8","0x10","stl-vector","workshops.permitted_reaction_id","int32_t",""
"entity_raw","1","0x1fb8","0x78","compound","land_holder_trigger","",""
"entity_raw","2","0x1fb8","0x28","static-array","land_holder_trigger.num","int32_t",""
"entity_raw","2","0x1fe0","0x28","static-array","land_holder_trigger.population","int32_t",""
"entity_raw","2","0x2008","0x28","static-array","land_holder_trigger.wealth","int32_t",""
"entity_raw","1","0x2030","0x4","int32_t","banditry","",""
"entity_raw","1","0x2034","0x10","stl-vector","unk2","padding",""
"entity_raw","1","0x2044","0x10","stl-vector","currency","padding",""
"entity_raw_flags","0","0x0","0x4","enum-type","entity_raw_flags","",""
"entity_raw_flags","1","","","enum-item","CIV_CONTROLLABLE","0",""
"entity_raw_flags","1","","","enum-item","INDIV_CONTROLLABLE","1",""
"entity_raw_flags","1","","","enum-item","LAYER_LINKED","2",""
"entity_raw_flags","1","","","enum-item","INDOOR_WOOD","3",""
"entity_raw_flags","1","","","enum-item","WOOD_ARMOR","4",""
"entity_raw_flags","1","","","enum-item","SIEGER","5",""
"entity_raw_flags","1","","","enum-item","AMBUSHER","6",""
"entity_raw_flags","1","","","enum-item","BABYSNATCHER","7",""
"entity_raw_flags","1","","","enum-item","ITEM_THIEF","8",""
"entity_raw_flags","1","","","enum-item","CLOTHING","9",""
"entity_raw_flags","1","","","enum-item","CURRENCY_BY_YEAR","10",""
"entity_raw_flags","1","","","enum-item","METAL_PREF","11",""
"entity_raw_flags","1","","","enum-item","GEM_PREF","12",""
"entity_raw_flags","1","","","enum-item","STONE_PREF","13",""
"entity_raw_flags","1","","","enum-item","WOOD_WEAPONS","14",""
"entity_raw_flags","1","","","enum-item","BUILDS_OUTDOOR_FORTIFICATIONS","15",""
"entity_raw_flags","1","","","enum-item","RIVER_PRODUCTS","16",""
"entity_raw_flags","1","","","enum-item","OCEAN_PRODUCTS","17",""
"entity_raw_flags","1","","","enum-item","INDOOR_FARMING","18",""
"entity_raw_flags","1","","","enum-item","OUTDOOR_FARMING","19",""
"entity_raw_flags","1","","","enum-item","USE_CAVE_ANIMALS","20",""
"entity_raw_flags","1","","","enum-item","USE_EVIL_ANIMALS","21",""
"entity_raw_flags","1","","","enum-item","USE_ANIMAL_PRODUCTS","22",""
"entity_raw_flags","1","","","enum-item","COMMON_DOMESTIC_PACK","23",""
"entity_raw_flags","1","","","enum-item","COMMON_DOMESTIC_PULL","24",""
"entity_raw_flags","1","","","enum-item","COMMON_DOMESTIC_MOUNT","25",""
"entity_raw_flags","1","","","enum-item","COMMON_DOMESTIC_PET","26",""
"entity_raw_flags","1","","","enum-item","SUBTERRANEAN_CLOTHING","27",""
"entity_raw_flags","1","","","enum-item","USE_EVIL_WOOD","28",""
"entity_raw_flags","1","","","enum-item","USE_GOOD_WOOD","29",""
"entity_raw_flags","1","","","enum-item","USE_EVIL_PLANTS","30",""
"entity_raw_flags","1","","","enum-item","USE_GOOD_PLANTS","31",""
"entity_raw_flags","1","","","enum-item","USE_GOOD_ANIMALS","32",""
"entity_raw_flags","1","","","enum-item","USE_ANY_PET_RACE","33",""
"entity_raw_flags","1","","","enum-item","USE_MISC_PROCESSED_WOOD_PRODUCTS","34",""
"entity_raw_flags","1","","","enum-item","IMPROVED_BOWS","35",""
"entity_raw_flags","1","","","enum-item","OUTDOOR_WOOD","36",""
"entity_raw_flags","1","","","enum-item","LOCAL_BANDITRY","37",""
"entity_raw_flags","1","","","enum-item","?","38",""
"entity_raw_flags","1","","","enum-item","INVADERS_IGNORE_NEUTRALS","39",""
"entity_raw_flags","1","","","enum-item","AT_PEACE_WITH_WILDLIFE","40",""
"entity_raw_flags","1","","","enum-item","EQUIPMENT_IMPROVEMENTS","41",""
"entity_raw_flags","1","","","enum-item","ABUSE_BODIES","42",""
"entity_raw_flags","1","","","enum-item","UNDEAD_CANDIDATE","43",""
"entity_raw_flags","1","","","enum-item","?","44",""
"entity_raw_flags","1","","","enum-item","SKULKING","45",""
"entity_raw_flags","1","","","enum-item","?","46",""
"entity_raw_flags","1","","","enum-item","MERCHANT_NOBILITY","47",""
"entity_raw_flags","1","","","enum-item","TREE_CAP_DIPLOMACY","48",""
"entity_raw_flags","1","","","enum-item","DIPLOMAT_BODYGUARDS","49",""
"entity_raw_flags","1","","","enum-item","MERCHANT_BODYGUARDS","50",""
"entity_raw_flags","1","","","enum-item","?","51",""
"entity_raw_flags","1","","","enum-item","?","52",""
"entity_raw_flags","1","","","enum-item","WANDERER","53",""
"entity_raw_flags","1","","","enum-item","BEAST_HUNTER","54",""
"entity_raw_flags","1","","","enum-item","SCOUT","55",""
"entity_raw_flags","1","","","enum-item","WILL_ACCEPT_TRIBUTE","56",""
"entity_uniform","0","0x0","0x178","struct-type","entity_uniform","",""
"entity_uniform","1","0x0","0x4","int32_t","id","",""
"entity_uniform","1","0x4","0x2","int16_t","unk_4","",""
"entity_uniform","1","0x8","0x70","static-array","uniform_item_types","entity_uniform::anon2",""
"entity_uniform::anon2","0","0x0","0x10","stl-vector","","item_type",""
"entity_uniform","2","0x8","0x10","stl-vector","uniform_item_types[body]","item_type",""
"entity_uniform","2","0x18","0x10","stl-vector","uniform_item_types[head]","item_type",""
"entity_uniform","2","0x28","0x10","stl-vector","uniform_item_types[pants]","item_type",""
"entity_uniform","2","0x38","0x10","stl-vector","uniform_item_types[gloves]","item_type",""
"entity_uniform","2","0x48","0x10","stl-vector","uniform_item_types[shoes]","item_type",""
"entity_uniform","2","0x58","0x10","stl-vector","uniform_item_types[shield]","item_type",""
"entity_uniform","2","0x68","0x10","stl-vector","uniform_item_types[weapon]","item_type",""
"entity_uniform","1","0x78","0x70","static-array","uniform_item_subtypes","entity_uniform::anon3",""
"entity_uniform::anon3","0","0x0","0x10","stl-vector","","int16_t",""
"entity_uniform","2","0x78","0x10","stl-vector","uniform_item_subtypes[body]","int16_t",""
"entity_uniform","2","0x88","0x10","stl-vector","uniform_item_subtypes[head]","int16_t",""
"entity_uniform","2","0x98","0x10","stl-vector","uniform_item_subtypes[pants]","int16_t",""
"entity_uniform","2","0xa8","0x10","stl-vector","uniform_item_subtypes[gloves]","int16_t",""
"entity_uniform","2","0xb8","0x10","stl-vector","uniform_item_subtypes[shoes]","int16_t",""
"entity_uniform","2","0xc8","0x10","stl-vector","uniform_item_subtypes[shield]","int16_t",""
"entity_uniform","2","0xd8","0x10","stl-vector","uniform_item_subtypes[weapon]","int16_t",""
"entity_uniform","1","0xe8","0x70","static-array","uniform_item_info","entity_uniform::anon4",""
"entity_uniform::anon4","0","0x0","0x10","stl-vector","unk_e8","entity_uniform::anon5*",""
"entity_uniform::anon5","0","0x0","0x20","compound","","",""
"entity_uniform::anon5","1","0x0","0x2","int16_t","unk_0","",""
"entity_uniform::anon5","1","0x2","0x2","int16_t","color","",""
"entity_uniform::anon5","1","0x4","0x4","int32_t","unk_4","",""
"entity_uniform::anon5","1","0x8","0x4","int32_t","unk_8","",""
"entity_uniform::anon5","1","0xc","0x4","int32_t","unk_c","",""
"entity_uniform::anon5","1","0x10","0x4","uniform_indiv_choice","indiv_choice","",""
"entity_uniform::anon5","1","0x14","0x2","int16_t","mattype","",""
"entity_uniform::anon5","1","0x18","0x4","int32_t","matindex","",""
"entity_uniform::anon5","1","0x1c","0x2","uniform_material_class","material_class","",""
"entity_uniform","2","0xe8","0x10","stl-vector","uniform_item_info[body].unk_e8","entity_uniform::anon6*",""
"entity_uniform::anon6","0","0x0","0x20","compound","","",""
"entity_uniform::anon6","1","0x0","0x2","int16_t","unk_0","",""
"entity_uniform::anon6","1","0x2","0x2","int16_t","color","",""
"entity_uniform::anon6","1","0x4","0x4","int32_t","unk_4","",""
"entity_uniform::anon6","1","0x8","0x4","int32_t","unk_8","",""
"entity_uniform::anon6","1","0xc","0x4","int32_t","unk_c","",""
"entity_uniform::anon6","1","0x10","0x4","uniform_indiv_choice","indiv_choice","",""
"entity_uniform::anon6","1","0x14","0x2","int16_t","mattype","",""
"entity_uniform::anon6","1","0x18","0x4","int32_t","matindex","",""
"entity_uniform::anon6","1","0x1c","0x2","uniform_material_class","material_class","",""
"entity_uniform","2","0xf8","0x10","stl-vector","uniform_item_info[head].unk_e8","entity_uniform::anon7*",""
"entity_uniform::anon7","0","0x0","0x20","compound","","",""
"entity_uniform::anon7","1","0x0","0x2","int16_t","unk_0","",""
"entity_uniform::anon7","1","0x2","0x2","int16_t","color","",""
"entity_uniform::anon7","1","0x4","0x4","int32_t","unk_4","",""
"entity_uniform::anon7","1","0x8","0x4","int32_t","unk_8","",""
"entity_uniform::anon7","1","0xc","0x4","int32_t","unk_c","",""
"entity_uniform::anon7","1","0x10","0x4","uniform_indiv_choice","indiv_choice","",""
"entity_uniform::anon7","1","0x14","0x2","int16_t","mattype","",""
"entity_uniform::anon7","1","0x18","0x4","int32_t","matindex","",""
"entity_uniform::anon7","1","0x1c","0x2","uniform_material_class","material_class","",""
"entity_uniform","2","0x108","0x10","stl-vector","uniform_item_info[pants].unk_e8","entity_uniform::anon8*",""
"entity_uniform::anon8","0","0x0","0x20","compound","","",""
"entity_uniform::anon8","1","0x0","0x2","int16_t","unk_0","",""
"entity_uniform::anon8","1","0x2","0x2","int16_t","color","",""
"entity_uniform::anon8","1","0x4","0x4","int32_t","unk_4","",""
"entity_uniform::anon8","1","0x8","0x4","int32_t","unk_8","",""
"entity_uniform::anon8","1","0xc","0x4","int32_t","unk_c","",""
"entity_uniform::anon8","1","0x10","0x4","uniform_indiv_choice","indiv_choice","",""
"entity_uniform::anon8","1","0x14","0x2","int16_t","mattype","",""
"entity_uniform::anon8","1","0x18","0x4","int32_t","matindex","",""
"entity_uniform::anon8","1","0x1c","0x2","uniform_material_class","material_class","",""
"entity_uniform","2","0x118","0x10","stl-vector","uniform_item_info[gloves].unk_e8","entity_uniform::anon9*",""
"entity_uniform::anon9","0","0x0","0x20","compound","","",""
"entity_uniform::anon9","1","0x0","0x2","int16_t","unk_0","",""
"entity_uniform::anon9","1","0x2","0x2","int16_t","color","",""
"entity_uniform::anon9","1","0x4","0x4","int32_t","unk_4","",""
"entity_uniform::anon9","1","0x8","0x4","int32_t","unk_8","",""
"entity_uniform::anon9","1","0xc","0x4","int32_t","unk_c","",""
"entity_uniform::anon9","1","0x10","0x4","uniform_indiv_choice","indiv_choice","",""
"entity_uniform::anon9","1","0x14","0x2","int16_t","mattype","",""
"entity_uniform::anon9","1","0x18","0x4","int32_t","matindex","",""
"entity_uniform::anon9","1","0x1c","0x2","uniform_material_class","material_class","",""
"entity_uniform","2","0x128","0x10","stl-vector","uniform_item_info[shoes].unk_e8","entity_uniform::anon10*",""
"entity_uniform::anon10","0","0x0","0x20","compound","","",""
"entity_uniform::anon10","1","0x0","0x2","int16_t","unk_0","",""
"entity_uniform::anon10","1","0x2","0x2","int16_t","color","",""
"entity_uniform::anon10","1","0x4","0x4","int32_t","unk_4","",""
"entity_uniform::anon10","1","0x8","0x4","int32_t","unk_8","",""
"entity_uniform::anon10","1","0xc","0x4","int32_t","unk_c","",""
"entity_uniform::anon10","1","0x10","0x4","uniform_indiv_choice","indiv_choice","",""
"entity_uniform::anon10","1","0x14","0x2","int16_t","mattype","",""
"entity_uniform::anon10","1","0x18","0x4","int32_t","matindex","",""
"entity_uniform::anon10","1","0x1c","0x2","uniform_material_class","material_class","",""
"entity_uniform","2","0x138","0x10","stl-vector","uniform_item_info[shield].unk_e8","entity_uniform::anon11*",""
"entity_uniform::anon11","0","0x0","0x20","compound","","",""
"entity_uniform::anon11","1","0x0","0x2","int16_t","unk_0","",""
"entity_uniform::anon11","1","0x2","0x2","int16_t","color","",""
"entity_uniform::anon11","1","0x4","0x4","int32_t","unk_4","",""
"entity_uniform::anon11","1","0x8","0x4","int32_t","unk_8","",""
"entity_uniform::anon11","1","0xc","0x4","int32_t","unk_c","",""
"entity_uniform::anon11","1","0x10","0x4","uniform_indiv_choice","indiv_choice","",""
"entity_uniform::anon11","1","0x14","0x2","int16_t","mattype","",""
"entity_uniform::anon11","1","0x18","0x4","int32_t","matindex","",""
"entity_uniform::anon11","1","0x1c","0x2","uniform_material_class","material_class","",""
"entity_uniform","2","0x148","0x10","stl-vector","uniform_item_info[weapon].unk_e8","entity_uniform::anon12*",""
"entity_uniform::anon12","0","0x0","0x20","compound","","",""
"entity_uniform::anon12","1","0x0","0x2","int16_t","unk_0","",""
"entity_uniform::anon12","1","0x2","0x2","int16_t","color","",""
"entity_uniform::anon12","1","0x4","0x4","int32_t","unk_4","",""
"entity_uniform::anon12","1","0x8","0x4","int32_t","unk_8","",""
"entity_uniform::anon12","1","0xc","0x4","int32_t","unk_c","",""
"entity_uniform::anon12","1","0x10","0x4","uniform_indiv_choice","indiv_choice","",""
"entity_uniform::anon12","1","0x14","0x2","int16_t","mattype","",""
"entity_uniform::anon12","1","0x18","0x4","int32_t","matindex","",""
"entity_uniform::anon12","1","0x1c","0x2","uniform_material_class","material_class","",""
"entity_uniform","1","0x158","0x1c","stl-string","name","",""
"entity_uniform","1","0x174","0x4","uniform_flags","flags","",""
"environment_type","0","0x0","0x4","enum-type","environment_type","",""
"environment_type","1","","","enum-item","SOIL","0",""
"environment_type","1","","","enum-item","SOIL_OCEAN","1",""
"environment_type","1","","","enum-item","SOIL_SAND","2",""
"environment_type","1","","","enum-item","METAMORPHIC","3",""
"environment_type","1","","","enum-item","SEDIMENTARY","4",""
"environment_type","1","","","enum-item","IGNEOUS_INTRUSIVE","5",""
"environment_type","1","","","enum-item","IGNEOUS_EXTRUSIVE","6",""
"environment_type","1","","","enum-item","ALLUVIAL","7",""
"ethic_response","0","0x0","0x4","enum-type","ethic_response","",""
"ethic_response","1","","","enum-item","NOT_APPLICABLE","0",""
"ethic_response","1","","","enum-item","ACCEPTABLE","1",""
"ethic_response","1","","","enum-item","PERSONAL_MATTER","2",""
"ethic_response","1","","","enum-item","JUSTIFIED_IF_NO_REPERCUSSIONS","3",""
"ethic_response","1","","","enum-item","JUSTIFIED_IF_GOOD_REASON","4",""
"ethic_response","1","","","enum-item","JUSTIFIED_IF_EXTREME_REASON","5",""
"ethic_response","1","","","enum-item","JUSTIFIED_IF_SELF_DEFENSE","6",""
"ethic_response","1","","","enum-item","ONLY_IF_SANCTIONED","7",""
"ethic_response","1","","","enum-item","MISGUIDED","8",""
"ethic_response","1","","","enum-item","SHUN","9",""
"ethic_response","1","","","enum-item","APPALLING","10",""
"ethic_response","1","","","enum-item","PUNISH_REPRIMAND","11",""
"ethic_response","1","","","enum-item","PUNISH_SERIOUS","12",""
"ethic_response","1","","","enum-item","PUNISH_EXILE","13",""
"ethic_response","1","","","enum-item","PUNISH_CAPITAL","14",""
"ethic_response","1","","","enum-item","UNTHINKABLE","15",""
"ethic_type","0","0x0","0x4","enum-type","ethic_type","",""
"ethic_type","1","","","enum-item","KILL_ENTITY_MEMBER","0",""
"ethic_type","1","","","enum-item","KILL_NEUTRAL","1",""
"ethic_type","1","","","enum-item","KILL_ENEMY","2",""
"ethic_type","1","","","enum-item","KILL_ANIMAL","3",""
"ethic_type","1","","","enum-item","KILL_PLANT","4",""
"ethic_type","1","","","enum-item","TORTURE_AS_EXAMPLE","5",""
"ethic_type","1","","","enum-item","TORTURE_FOR_INFORMATION","6",""
"ethic_type","1","","","enum-item","TORTURE_FOR_FUN","7",""
"ethic_type","1","","","enum-item","TORTURE_ANIMALS","8",""
"ethic_type","1","","","enum-item","TREASON","9",""
"ethic_type","1","","","enum-item","OATH_BREAKING","10",""
"ethic_type","1","","","enum-item","LYING","11",""
"ethic_type","1","","","enum-item","VANDALISM","12",""
"ethic_type","1","","","enum-item","TRESPASSING","13",""
"ethic_type","1","","","enum-item","THEFT","14",""
"ethic_type","1","","","enum-item","ASSAULT","15",""
"ethic_type","1","","","enum-item","SLAVERY","16",""
"ethic_type","1","","","enum-item","EAT_SAPIENT_OTHER","17",""
"ethic_type","1","","","enum-item","EAT_SAPIENT_KILL","18",""
"ethic_type","1","","","enum-item","MAKE_TROPHY_SAME_RACE","19",""
"ethic_type","1","","","enum-item","MAKE_TROPHY_SAPIENT","20",""
"ethic_type","1","","","enum-item","MAKE_TROPHY_ANIMAL","21",""
"feature","0","0x0","0x5c","class-type","feature","",""
"feature","1","0x0","0x4","pointer","_vtable","vtable",""
"feature","1","0x4","0x10","stl-vector","population","world_population*",""
"feature","1","0x14","0x4","int32_t","","",""
"feature","1","0x18","0x2","int16_t","","",""
"feature","1","0x1c","0x20","coord2d_path","embark_pos","",""
"feature","1","0x3c","0x10","stl-vector","","int16_t",""
"feature","1","0x4c","0x10","stl-vector","","int16_t",""
"feature_alteration","0","0x0","0x4","class-type","feature_alteration","",""
"feature_alteration","1","0x0","0x4","pointer","_vtable","vtable",""
