"Global","Level","Address","Size","Field Type","Field Name","Elt Type","Comment"
"ui","4","0x965ee80","0x4","int32_t","ui.tasks[6][MakeShield]","",""
"ui","4","0x965ee84","0x4","int32_t","ui.tasks[6][MakeCage]","",""
"ui","4","0x965ee88","0x4","int32_t","ui.tasks[6][MakeChain]","",""
"ui","4","0x965ee8c","0x4","int32_t","ui.tasks[6][MakeFlask]","",""
"ui","4","0x965ee90","0x4","int32_t","ui.tasks[6][MakeGoblet]","",""
"ui","4","0x965ee94","0x4","int32_t","ui.tasks[6][MakeInstrument]","",""
"ui","4","0x965ee98","0x4","int32_t","ui.tasks[6][MakeToy]","",""
"ui","4","0x965ee9c","0x4","int32_t","ui.tasks[6][MakeAnimalTrap]","",""
"ui","4","0x965eea0","0x4","int32_t","ui.tasks[6][MakeBarrel]","",""
"ui","4","0x965eea4","0x4","int32_t","ui.tasks[6][MakeBucket]","",""
"ui","4","0x965eea8","0x4","int32_t","ui.tasks[6][MakeWindow]","",""
"ui","4","0x965eeac","0x4","int32_t","ui.tasks[6][MakeTotem]","",""
"ui","4","0x965eeb0","0x4","int32_t","ui.tasks[6][MakeAmmo]","",""
"ui","4","0x965eeb4","0x4","int32_t","ui.tasks[6][DecorateWith]","",""
"ui","4","0x965eeb8","0x4","int32_t","ui.tasks[6][MakeBackpack]","",""
"ui","4","0x965eebc","0x4","int32_t","ui.tasks[6][MakeQuiver]","",""
"ui","4","0x965eec0","0x4","int32_t","ui.tasks[6][MakeBallistaArrowHead]","",""
"ui","4","0x965eec4","0x4","int32_t","ui.tasks[6][AssembleSiegeAmmo]","",""
"ui","4","0x965eec8","0x4","int32_t","ui.tasks[6][LoadCatapult]","",""
"ui","4","0x965eecc","0x4","int32_t","ui.tasks[6][LoadBallista]","",""
"ui","4","0x965eed0","0x4","int32_t","ui.tasks[6][FireCatapult]","",""
"ui","4","0x965eed4","0x4","int32_t","ui.tasks[6][FireBallista]","",""
"ui","4","0x965eed8","0x4","int32_t","ui.tasks[6][ConstructMechanisms]","",""
"ui","4","0x965eedc","0x4","int32_t","ui.tasks[6][MakeTrapComponent]","",""
"ui","4","0x965eee0","0x4","int32_t","ui.tasks[6][LoadCageTrap]","",""
"ui","4","0x965eee4","0x4","int32_t","ui.tasks[6][LoadStoneTrap]","",""
"ui","4","0x965eee8","0x4","int32_t","ui.tasks[6][LoadWeaponTrap]","",""
"ui","4","0x965eeec","0x4","int32_t","ui.tasks[6][CleanTrap]","",""
"ui","4","0x965eef0","0x4","int32_t","ui.tasks[6][CastSpell]","",""
"ui","4","0x965eef4","0x4","int32_t","ui.tasks[6][LinkBuildingToTrigger]","",""
"ui","4","0x965eef8","0x4","int32_t","ui.tasks[6][PullLever]","",""
"ui","4","0x965eefc","0x4","int32_t","ui.tasks[6][BrewDrink]","",""
"ui","4","0x965ef00","0x4","int32_t","ui.tasks[6][ExtractFromPlants]","",""
"ui","4","0x965ef04","0x4","int32_t","ui.tasks[6][ExtractFromRawFish]","",""
"ui","4","0x965ef08","0x4","int32_t","ui.tasks[6][ExtractFromLandAnimal]","",""
"ui","4","0x965ef0c","0x4","int32_t","ui.tasks[6][TameVermin]","",""
"ui","4","0x965ef10","0x4","int32_t","ui.tasks[6][TameAnimal]","",""
"ui","4","0x965ef14","0x4","int32_t","ui.tasks[6][ChainAnimal]","",""
"ui","4","0x965ef18","0x4","int32_t","ui.tasks[6][UnchainAnimal]","",""
"ui","4","0x965ef1c","0x4","int32_t","ui.tasks[6][UnchainPet]","",""
"ui","4","0x965ef20","0x4","int32_t","ui.tasks[6][ReleaseLargeCreature]","",""
"ui","4","0x965ef24","0x4","int32_t","ui.tasks[6][ReleasePet]","",""
"ui","4","0x965ef28","0x4","int32_t","ui.tasks[6][ReleaseSmallCreature]","",""
"ui","4","0x965ef2c","0x4","int32_t","ui.tasks[6][HandleSmallCreature]","",""
"ui","4","0x965ef30","0x4","int32_t","ui.tasks[6][HandleLargeCreature]","",""
"ui","4","0x965ef34","0x4","int32_t","ui.tasks[6][CageLargeCreature]","",""
"ui","4","0x965ef38","0x4","int32_t","ui.tasks[6][CageSmallCreature]","",""
"ui","4","0x965ef3c","0x4","int32_t","ui.tasks[6][RecoverWounded]","",""
"ui","4","0x965ef40","0x4","int32_t","ui.tasks[6][DiagnosePatient]","",""
"ui","4","0x965ef44","0x4","int32_t","ui.tasks[6][ImmobilizeBreak]","",""
"ui","4","0x965ef48","0x4","int32_t","ui.tasks[6][DressWound]","",""
"ui","4","0x965ef4c","0x4","int32_t","ui.tasks[6][CleanPatient]","",""
"ui","4","0x965ef50","0x4","int32_t","ui.tasks[6][Surgery]","",""
"ui","4","0x965ef54","0x4","int32_t","ui.tasks[6][Suture]","",""
"ui","4","0x965ef58","0x4","int32_t","ui.tasks[6][SetBone]","",""
"ui","4","0x965ef5c","0x4","int32_t","ui.tasks[6][PlaceInTraction]","",""
"ui","4","0x965ef60","0x4","int32_t","ui.tasks[6][DrainAquarium]","",""
"ui","4","0x965ef64","0x4","int32_t","ui.tasks[6][FillAquarium]","",""
"ui","4","0x965ef68","0x4","int32_t","ui.tasks[6][FillPond]","",""
"ui","4","0x965ef6c","0x4","int32_t","ui.tasks[6][GiveWater]","",""
"ui","4","0x965ef70","0x4","int32_t","ui.tasks[6][GiveFood]","",""
"ui","4","0x965ef74","0x4","int32_t","ui.tasks[6][GiveWater2]","",""
"ui","4","0x965ef78","0x4","int32_t","ui.tasks[6][GiveFood2]","",""
"ui","4","0x965ef7c","0x4","int32_t","ui.tasks[6][RecoverPet]","",""
"ui","4","0x965ef80","0x4","int32_t","ui.tasks[6][PitLargeAnimal]","",""
"ui","4","0x965ef84","0x4","int32_t","ui.tasks[6][PitSmallAnimal]","",""
"ui","4","0x965ef88","0x4","int32_t","ui.tasks[6][SlaughterAnimal]","",""
"ui","4","0x965ef8c","0x4","int32_t","ui.tasks[6][MakeCharcoal]","",""
"ui","4","0x965ef90","0x4","int32_t","ui.tasks[6][MakeAsh]","",""
"ui","4","0x965ef94","0x4","int32_t","ui.tasks[6][MakeLye]","",""
"ui","4","0x965ef98","0x4","int32_t","ui.tasks[6][MakePotashFromLye]","",""
"ui","4","0x965ef9c","0x4","int32_t","ui.tasks[6][FertilizeField]","",""
"ui","4","0x965efa0","0x4","int32_t","ui.tasks[6][MakePotashFromAsh]","",""
"ui","4","0x965efa4","0x4","int32_t","ui.tasks[6][DyeThread]","",""
"ui","4","0x965efa8","0x4","int32_t","ui.tasks[6][DyeCloth]","",""
"ui","4","0x965efac","0x4","int32_t","ui.tasks[6][SewImage]","",""
"ui","4","0x965efb0","0x4","int32_t","ui.tasks[6][MakePipeSection]","",""
"ui","4","0x965efb4","0x4","int32_t","ui.tasks[6][OperatePump]","",""
"ui","4","0x965efb8","0x4","int32_t","ui.tasks[6][ManageWorkOrders]","",""
"ui","4","0x965efbc","0x4","int32_t","ui.tasks[6][UpdateStockpileRecords]","",""
"ui","4","0x965efc0","0x4","int32_t","ui.tasks[6][TradeAtDepot]","",""
"ui","4","0x965efc4","0x4","int32_t","ui.tasks[6][ConstructHatchCover]","",""
"ui","4","0x965efc8","0x4","int32_t","ui.tasks[6][ConstructGrate]","",""
"ui","4","0x965efcc","0x4","int32_t","ui.tasks[6][RemoveStairs]","",""
"ui","4","0x965efd0","0x4","int32_t","ui.tasks[6][ConstructQuern]","",""
"ui","4","0x965efd4","0x4","int32_t","ui.tasks[6][ConstructMillstone]","",""
"ui","4","0x965efd8","0x4","int32_t","ui.tasks[6][ConstructSplint]","",""
"ui","4","0x965efdc","0x4","int32_t","ui.tasks[6][ConstructCrutch]","",""
"ui","4","0x965efe0","0x4","int32_t","ui.tasks[6][ConstructTractionBench]","",""
"ui","4","0x965efe4","0x4","int32_t","ui.tasks[6][CleanSelf]","",""
"ui","4","0x965efe8","0x4","int32_t","ui.tasks[6][BringCrutch]","",""
"ui","4","0x965efec","0x4","int32_t","ui.tasks[6][ApplyCast]","",""
"ui","4","0x965eff0","0x4","int32_t","ui.tasks[6][CustomReaction]","",""
"ui","4","0x965eff4","0x4","int32_t","ui.tasks[6][ConstructSlab]","",""
"ui","4","0x965eff8","0x4","int32_t","ui.tasks[6][EngraveSlab]","",""
"ui","4","0x965effc","0x4","int32_t","ui.tasks[6][ShearCreature]","",""
"ui","4","0x965f000","0x4","int32_t","ui.tasks[6][SpinThread]","",""
"ui","4","0x965f004","0x4","int32_t","ui.tasks[6][PenLargeAnimal]","",""
"ui","4","0x965f008","0x4","int32_t","ui.tasks[6][PenSmallAnimal]","",""
"ui","4","0x965f00c","0x4","int32_t","ui.tasks[6][MakeTool]","",""
"ui","4","0x965f010","0x4","int32_t","ui.tasks[6][CollectClay]","",""
"ui","4","0x965f014","0x4","int32_t","ui.tasks[6][InstallColonyInHive]","",""
"ui","4","0x965f018","0x4","int32_t","ui.tasks[6][CollectHiveProducts]","",""
"ui","4","0x965f01c","0x4","int32_t","ui.tasks[6][CauseTrouble]","",""
"ui","4","0x965f020","0x4","int32_t","ui.tasks[6][DrinkBlood]","",""
"ui","4","0x965f024","0x4","int32_t","ui.tasks[6][ReportCrime]","",""
"ui","4","0x965f028","0x4","int32_t","ui.tasks[6][ExecuteCriminal]","",""
"ui","4","0x965f02c","0x4","int32_t","ui.tasks[6][TrainAnimal]","",""
"ui","4","0x965f030","0x4","int32_t","ui.tasks[6][CarveTrack]","",""
"ui","4","0x965f034","0x4","int32_t","ui.tasks[6][PushTrackVehicle]","",""
"ui","4","0x965f038","0x4","int32_t","ui.tasks[6][PlaceTrackVehicle]","",""
"ui","4","0x965f03c","0x4","int32_t","ui.tasks[6][StoreItemInVehicle]","",""
"ui","4","0x965f040","0x4","int32_t","ui.tasks[6][231]","",""
"ui","4","0x965f044","0x4","int32_t","ui.tasks[6][232]","",""
"ui","4","0x965f048","0x4","int32_t","ui.tasks[6][233]","",""
"ui","4","0x965f04c","0x4","int32_t","ui.tasks[6][234]","",""
"ui","4","0x965f050","0x4","int32_t","ui.tasks[6][235]","",""
"ui","4","0x965f054","0x4","int32_t","ui.tasks[6][236]","",""
"ui","4","0x965f058","0x4","int32_t","ui.tasks[6][237]","",""
"ui","4","0x965f05c","0x4","int32_t","ui.tasks[6][238]","",""
"ui","4","0x965f060","0x4","int32_t","ui.tasks[6][239]","",""
"ui","4","0x965f064","0x4","int32_t","ui.tasks[6][240]","",""
"ui","4","0x965f068","0x4","int32_t","ui.tasks[6][241]","",""
"ui","4","0x965f06c","0x4","int32_t","ui.tasks[6][242]","",""
"ui","4","0x965f070","0x4","int32_t","ui.tasks[6][243]","",""
"ui","4","0x965f074","0x4","int32_t","ui.tasks[6][244]","",""
"ui","4","0x965f078","0x4","int32_t","ui.tasks[6][245]","",""
"ui","4","0x965f07c","0x4","int32_t","ui.tasks[6][246]","",""
"ui","4","0x965f080","0x4","int32_t","ui.tasks[6][247]","",""
"ui","4","0x965f084","0x4","int32_t","ui.tasks[6][248]","",""
"ui","4","0x965f088","0x4","int32_t","ui.tasks[6][249]","",""
"ui","4","0x965f08c","0x4","int32_t","ui.tasks[6][250]","",""
"ui","4","0x965f090","0x4","int32_t","ui.tasks[6][251]","",""
"ui","4","0x965f094","0x4","int32_t","ui.tasks[6][252]","",""
"ui","4","0x965f098","0x4","int32_t","ui.tasks[6][253]","",""
"ui","4","0x965f09c","0x4","int32_t","ui.tasks[6][254]","",""
"ui","4","0x965f0a0","0x4","int32_t","ui.tasks[6][255]","",""
"ui","2","0x965f0b4","0x4","int32_t","ui.tasks","",""
"ui","2","0x965f0b8","0x50","static-array","ui.tasks","ui::anon3",""
"ui","2","0x965f108","0x4","int32_t","ui.tasks","",""
"ui","2","0x965f10c","0x4","int32_t","ui.tasks","",""
"ui","2","0x965f110","0x4","int32_t","ui.tasks","",""
"ui","2","0x965f114","0x4","int32_t","ui.tasks","",""
"ui","2","0x965f118","0x4","int32_t","ui.tasks","",""
"ui","2","0x965f11c","0xc","stl-vector","ui.tasks.unk2298","bool",""
"ui","2","0x965f128","0xc","stl-vector","ui.tasks.unk22a4","bool",""
"ui","2","0x965f134","0xc","stl-vector","ui.tasks.unk22b0","bool",""
"ui","2","0x965f140","0xc","stl-vector","ui.tasks.known_plants","bool","allows planting of seeds"
"ui","2","0x965f14c","0x2","int16_t","ui.tasks","",""
"ui","2","0x965f14e","0x2","int16_t","ui.tasks","",""
"ui","2","0x965f150","0x2","int16_t","ui.tasks","",""
"ui","2","0x965f152","0x2","int16_t","ui.tasks","",""
"ui","2","0x965f154","0x2","int16_t","ui.tasks","",""
"ui","2","0x965f158","0x4","int32_t","ui.tasks","",""
"ui","2","0x965f15c","0xc","stl-vector","ui.tasks.unk22d8","int32_t",""
"ui","2","0x965f168","0x4","int32_t","ui.tasks","",""
"ui","1","0x965f16c","0xc","stl-vector","ui.unk22e8","padding",""
"ui","1","0x965f178","0xc","stl-vector","ui.dip_meeting_vec","meeting_diplomat*",""
"ui","1","0x965f184","0xc","stl-vector","ui.dip_meeting_info","ui::anon4*",""
"ui","1","0x965f190","0xc","stl-vector","ui.unk230c","int32_t","really a wild guess"
"ui","1","0x965f19c","0x1","bool","ui.game_over","",""
"ui","1","0x965f1a0","0x10","compound","ui.invasions","",""
"ui","2","0x965f1a0","0xc","stl-vector","ui.invasions.list","invasion_info*","goblins..."
"ui","2","0x965f1ac","0x4","int32_t","ui.invasions.next_id","",""
"ui","1","0x965f1b0","0xc","stl-vector","ui.crimes","ui::anon5*",""
"ui","1","0x965f1bc","0xc","stl-vector","ui.punishments","ui::anon6*",""
"ui","1","0x965f1c8","0xc","stl-vector","ui.pets","pet_info*",""
"ui","1","0x965f1d4","0xc","stl-vector","ui.parties","party_info*",""
"ui","1","0x965f1e0","0xc","stl-vector","ui.room_rent","room_rent_info*",""
"ui","1","0x965f1ec","0xc","stl-vector","ui.dipscripts","dipscript_info*",""
"ui","1","0x965f1f8","0xc","stl-vector","ui.dipscript_popups","padding*","cause viewscreen_meetingst to pop up"
"ui","1","0x965f204","0x3c","compound","ui.kitchen","",""
"ui","2","0x965f204","0xc","stl-vector","ui.kitchen.item_types","item_type",""
"ui","2","0x965f210","0xc","stl-vector","ui.kitchen.item_subtypes","int16_t",""
"ui","2","0x965f21c","0xc","stl-vector","ui.kitchen.mat_types","int16_t",""
"ui","2","0x965f228","0xc","stl-vector","ui.kitchen.mat_indices","int32_t",""
"ui","2","0x965f234","0xc","stl-vector","ui.kitchen.exc_types","int8_t",""
"ui","1","0x965f240","0xc","stl-vector","ui.economic_stone","bool",""
"ui","1","0x965f24c","0x4","padding","ui","",""
"ui","1","0x965f250","0x2","int16_t","ui.unk23cc","",""
"ui","1","0x965f252","0x2","int16_t","ui.mood_cooldown","",""
"ui","1","0x965f254","0x4","int32_t","ui.civ_id","",""
"ui","1","0x965f258","0x4","int32_t","ui.site_id","",""
"ui","1","0x965f25c","0x4","int32_t","ui.group_id","","i.e. specifically the fortress dwarves"
"ui","1","0x965f260","0x4","int32_t","ui.race_id","",""
"ui","1","0x965f264","0xc","stl-vector","ui.unk23e0","int16_t",""
"ui","1","0x965f270","0xc","stl-vector","ui.unk23ec","int8_t",""
"ui","1","0x965f27c","0x2d0","compound","ui.economy_prices","",""
"ui","2","0x965f27c","0x168","compound","ui.economy_prices.price_adjustment","",""
"ui","3","0x965f27c","0xc","stl-vector","ui.economy_prices.price_adjustment.general_items","int32_t",""
"ui","3","0x965f288","0xc","stl-vector","ui.economy_prices.price_adjustment.weapons","int32_t",""
"ui","3","0x965f294","0xc","stl-vector","ui.economy_prices.price_adjustment.armor","int32_t",""
"ui","3","0x965f2a0","0xc","stl-vector","ui.economy_prices.price_adjustment.handwear","int32_t",""
"ui","3","0x965f2ac","0xc","stl-vector","ui.economy_prices.price_adjustment.footwear","int32_t",""
"ui","3","0x965f2b8","0xc","stl-vector","ui.economy_prices.price_adjustment.headwear","int32_t",""
"ui","3","0x965f2c4","0xc","stl-vector","ui.economy_prices.price_adjustment.legwear","int32_t",""
"ui","3","0x965f2d0","0xc","stl-vector","ui.economy_prices.price_adjustment.prepared_food","int32_t",""
"ui","3","0x965f2dc","0xc","stl-vector","ui.economy_prices.price_adjustment.wood","int32_t",""
"ui","3","0x965f2e8","0xc","stl-vector","ui.economy_prices.price_adjustment.thread_cloth","int32_t",""
"ui","3","0x965f2f4","0xc","stl-vector","ui.economy_prices.price_adjustment.bone","int32_t",""
"ui","3","0x965f300","0xc","stl-vector","ui.economy_prices.price_adjustment.tooth","int32_t",""
"ui","3","0x965f30c","0xc","stl-vector","ui.economy_prices.price_adjustment.horn","int32_t",""
"ui","3","0x965f318","0xc","stl-vector","ui.economy_prices.price_adjustment.pearl","int32_t",""
"ui","3","0x965f324","0xc","stl-vector","ui.economy_prices.price_adjustment.shell","int32_t",""
"ui","3","0x965f330","0xc","stl-vector","ui.economy_prices.price_adjustment.leather","int32_t",""
"ui","3","0x965f33c","0xc","stl-vector","ui.economy_prices.price_adjustment.silk","int32_t",""
"ui","3","0x965f348","0xc","stl-vector","ui.economy_prices.price_adjustment.inorganic","int32_t",""
"ui","3","0x965f354","0xc","stl-vector","ui.economy_prices.price_adjustment.meat","int32_t",""
"ui","3","0x965f360","0xc","stl-vector","ui.economy_prices.price_adjustment.fish","int32_t",""
"ui","3","0x965f36c","0xc","stl-vector","ui.economy_prices.price_adjustment.plants","int32_t",""
"ui","3","0x965f378","0xc","stl-vector","ui.economy_prices.price_adjustment.drinks","int32_t",""
"ui","3","0x965f384","0xc","stl-vector","ui.economy_prices.price_adjustment.extract_animal","int32_t",""
"ui","3","0x965f390","0xc","stl-vector","ui.economy_prices.price_adjustment.extract_plant","int32_t",""
"ui","3","0x965f39c","0xc","stl-vector","ui.economy_prices.price_adjustment.mill_animal","int32_t",""
"ui","3","0x965f3a8","0xc","stl-vector","ui.economy_prices.price_adjustment.mill_plant","int32_t",""
"ui","3","0x965f3b4","0xc","stl-vector","ui.economy_prices.price_adjustment.cheese_animal","int32_t",""
"ui","3","0x965f3c0","0xc","stl-vector","ui.economy_prices.price_adjustment.cheese_plant","int32_t",""
"ui","3","0x965f3cc","0xc","stl-vector","ui.economy_prices.price_adjustment.pets","int32_t",""
"ui","3","0x965f3d8","0xc","stl-vector","ui.economy_prices.price_adjustment.yarn","int32_t",""
"ui","2","0x965f3e4","0x168","compound","ui.economy_prices.price_setter","",""
"ui","3","0x965f3e4","0xc","stl-vector","ui.economy_prices.price_setter.general_items","unit*",""
"ui","3","0x965f3f0","0xc","stl-vector","ui.economy_prices.price_setter.weapons","unit*",""
"ui","3","0x965f3fc","0xc","stl-vector","ui.economy_prices.price_setter.armor","unit*",""
"ui","3","0x965f408","0xc","stl-vector","ui.economy_prices.price_setter.handwear","unit*",""
"ui","3","0x965f414","0xc","stl-vector","ui.economy_prices.price_setter.footwear","unit*",""
"ui","3","0x965f420","0xc","stl-vector","ui.economy_prices.price_setter.headwear","unit*",""
"ui","3","0x965f42c","0xc","stl-vector","ui.economy_prices.price_setter.legwear","unit*",""
"ui","3","0x965f438","0xc","stl-vector","ui.economy_prices.price_setter.prepared_food","unit*",""
"ui","3","0x965f444","0xc","stl-vector","ui.economy_prices.price_setter.wood","unit*",""
"ui","3","0x965f450","0xc","stl-vector","ui.economy_prices.price_setter.thread_cloth","unit*",""
"ui","3","0x965f45c","0xc","stl-vector","ui.economy_prices.price_setter.bone","unit*",""
"ui","3","0x965f468","0xc","stl-vector","ui.economy_prices.price_setter.tooth","unit*",""
"ui","3","0x965f474","0xc","stl-vector","ui.economy_prices.price_setter.horn","unit*",""
"ui","3","0x965f480","0xc","stl-vector","ui.economy_prices.price_setter.pearl","unit*",""
"ui","3","0x965f48c","0xc","stl-vector","ui.economy_prices.price_setter.shell","unit*",""
"ui","3","0x965f498","0xc","stl-vector","ui.economy_prices.price_setter.leather","unit*",""
"ui","3","0x965f4a4","0xc","stl-vector","ui.economy_prices.price_setter.silk","unit*",""
"ui","3","0x965f4b0","0xc","stl-vector","ui.economy_prices.price_setter.inorganic","unit*",""
"ui","3","0x965f4bc","0xc","stl-vector","ui.economy_prices.price_setter.meat","unit*",""
"ui","3","0x965f4c8","0xc","stl-vector","ui.economy_prices.price_setter.fish","unit*",""
"ui","3","0x965f4d4","0xc","stl-vector","ui.economy_prices.price_setter.plants","unit*",""
"ui","3","0x965f4e0","0xc","stl-vector","ui.economy_prices.price_setter.drinks","unit*",""
"ui","3","0x965f4ec","0xc","stl-vector","ui.economy_prices.price_setter.extract_animal","unit*",""
"ui","3","0x965f4f8","0xc","stl-vector","ui.economy_prices.price_setter.extract_plant","unit*",""
"ui","3","0x965f504","0xc","stl-vector","ui.economy_prices.price_setter.mill_animal","unit*",""
"ui","3","0x965f510","0xc","stl-vector","ui.economy_prices.price_setter.mill_plant","unit*",""
"ui","3","0x965f51c","0xc","stl-vector","ui.economy_prices.price_setter.cheese_animal","unit*",""
"ui","3","0x965f528","0xc","stl-vector","ui.economy_prices.price_setter.cheese_plant","unit*",""
"ui","3","0x965f534","0xc","stl-vector","ui.economy_prices.price_setter.pets","unit*",""
"ui","3","0x965f540","0xc","stl-vector","ui.economy_prices.price_setter.yarn","unit*",""
"ui","1","0x965f54c","0x3c4","compound","ui.stockpile","",""
"ui","2","0x965f54c","0x4","int32_t","ui.stockpile.reserved_bins","",""
"ui","2","0x965f550","0x4","int32_t","ui.stockpile.reserved_barrels","",""
"ui","2","0x965f554","0x3bc","struct-type","ui.stockpile.custom_settings","",""
"ui","3","0x965f554","0x4","bitfield","ui.stockpile.custom_settings.flags","",""
"ui","4","0x965f554","0x0.1","flag-bit","ui.stockpile.custom_settings.flags.animals","",""
"ui","4","0x965f554.1","0x0.1","flag-bit","ui.stockpile.custom_settings.flags.food","",""
"ui","4","0x965f554.2","0x0.1","flag-bit","ui.stockpile.custom_settings.flags.furniture","",""
"ui","4","0x965f554.3","0x0.1","flag-bit","ui.stockpile.custom_settings.flags.corpses","",""
"ui","4","0x965f554.4","0x0.1","flag-bit","ui.stockpile.custom_settings.flags.refuse","",""
"ui","4","0x965f554.5","0x0.1","flag-bit","ui.stockpile.custom_settings.flags.stone","",""
"ui","4","0x965f554.6","0x0.1","flag-bit","ui.stockpile.custom_settings.flags.ammo","",""
"ui","4","0x965f554.7","0x0.1","flag-bit","ui.stockpile.custom_settings.flags.coins","",""
"ui","4","0x965f555","0x0.1","flag-bit","ui.stockpile.custom_settings.flags.bars","",""
"ui","4","0x965f555.1","0x0.1","flag-bit","ui.stockpile.custom_settings.flags.gems","",""
"ui","4","0x965f555.2","0x0.1","flag-bit","ui.stockpile.custom_settings.flags.goods","",""
"ui","4","0x965f555.3","0x0.1","flag-bit","ui.stockpile.custom_settings.flags.leather","",""
"ui","4","0x965f555.4","0x0.1","flag-bit","ui.stockpile.custom_settings.flags.cloth","",""
"ui","4","0x965f555.5","0x0.1","flag-bit","ui.stockpile.custom_settings.flags.wood","",""
"ui","4","0x965f555.6","0x0.1","flag-bit","ui.stockpile.custom_settings.flags.weapons","",""
"ui","4","0x965f555.7","0x0.1","flag-bit","ui.stockpile.custom_settings.flags.armor","",""
"ui","3","0x965f558","0x10","compound","ui.stockpile.custom_settings.animals","",""
"ui","4","0x965f558","0x1","bool","ui.stockpile.custom_settings.animals.animals_empty_cages","",""
"ui","4","0x965f559","0x1","bool","ui.stockpile.custom_settings.animals.animals_empty_traps","",""
"ui","4","0x965f55c","0xc","stl-vector","ui.stockpile.custom_settings.animals.enabled","bool",""
"ui","3","0x965f568","0xe8","compound","ui.stockpile.custom_settings.food","",""
"ui","4","0x965f568","0xe4","struct-type","ui.stockpile.custom_settings.food.type","",""
"ui","5","0x965f568","0xc","stl-vector","ui.stockpile.custom_settings.food.type.meat","bool",""
"ui","5","0x965f574","0xc","stl-vector","ui.stockpile.custom_settings.food.type.fish","bool",""
"ui","5","0x965f580","0xc","stl-vector","ui.stockpile.custom_settings.food.type.unprepared_fish","bool",""
"ui","5","0x965f58c","0xc","stl-vector","ui.stockpile.custom_settings.food.type.egg","bool",""
"ui","5","0x965f598","0xc","stl-vector","ui.stockpile.custom_settings.food.type.plants","bool",""
"ui","5","0x965f5a4","0xc","stl-vector","ui.stockpile.custom_settings.food.type.drink_plant","bool",""
"ui","5","0x965f5b0","0xc","stl-vector","ui.stockpile.custom_settings.food.type.drink_animal","bool",""
"ui","5","0x965f5bc","0xc","stl-vector","ui.stockpile.custom_settings.food.type.cheese_plant","bool",""
