"Type","Level","Offset","Size","Field Type","Field Name","Elt Type","Comment"
"entity_activity_statistics","2","0x70","0x2","int16_t","[COOK]","",""
"entity_activity_statistics","2","0x72","0x2","int16_t","[THRESHER]","",""
"entity_activity_statistics","2","0x74","0x2","int16_t","[MILLER]","",""
"entity_activity_statistics","2","0x76","0x2","int16_t","[BUTCHER]","",""
"entity_activity_statistics","2","0x78","0x2","int16_t","[TANNER]","",""
"entity_activity_statistics","2","0x7a","0x2","int16_t","[DYER]","",""
"entity_activity_statistics","2","0x7c","0x2","int16_t","[PLANTER]","",""
"entity_activity_statistics","2","0x7e","0x2","int16_t","[HERBALIST]","",""
"entity_activity_statistics","2","0x80","0x2","int16_t","[BREWER]","",""
"entity_activity_statistics","2","0x82","0x2","int16_t","[SOAP_MAKER]","",""
"entity_activity_statistics","2","0x84","0x2","int16_t","[POTASH_MAKER]","",""
"entity_activity_statistics","2","0x86","0x2","int16_t","[LYE_MAKER]","",""
"entity_activity_statistics","2","0x88","0x2","int16_t","[WOOD_BURNER]","",""
"entity_activity_statistics","2","0x8a","0x2","int16_t","[SHEARER]","",""
"entity_activity_statistics","2","0x8c","0x2","int16_t","[SPINNER]","",""
"entity_activity_statistics","2","0x8e","0x2","int16_t","[PRESSER]","",""
"entity_activity_statistics","2","0x90","0x2","int16_t","[BEEKEEPER]","",""
"entity_activity_statistics","2","0x92","0x2","int16_t","[ENGINEER]","",""
"entity_activity_statistics","2","0x94","0x2","int16_t","[MECHANIC]","",""
"entity_activity_statistics","2","0x96","0x2","int16_t","[SIEGE_ENGINEER]","",""
"entity_activity_statistics","2","0x98","0x2","int16_t","[SIEGE_OPERATOR]","",""
"entity_activity_statistics","2","0x9a","0x2","int16_t","[PUMP_OPERATOR]","",""
"entity_activity_statistics","2","0x9c","0x2","int16_t","[CLERK]","",""
"entity_activity_statistics","2","0x9e","0x2","int16_t","[ADMINISTRATOR]","",""
"entity_activity_statistics","2","0xa0","0x2","int16_t","[TRADER]","",""
"entity_activity_statistics","2","0xa2","0x2","int16_t","[ARCHITECT]","",""
"entity_activity_statistics","2","0xa4","0x2","int16_t","[ALCHEMIST]","",""
"entity_activity_statistics","2","0xa6","0x2","int16_t","[DOCTOR]","",""
"entity_activity_statistics","2","0xa8","0x2","int16_t","[DIAGNOSER]","",""
"entity_activity_statistics","2","0xaa","0x2","int16_t","[BONE_SETTER]","",""
"entity_activity_statistics","2","0xac","0x2","int16_t","[SUTURER]","",""
"entity_activity_statistics","2","0xae","0x2","int16_t","[SURGEON]","",""
"entity_activity_statistics","2","0xb0","0x2","int16_t","[MERCHANT]","",""
"entity_activity_statistics","2","0xb2","0x2","int16_t","[HAMMERMAN]","",""
"entity_activity_statistics","2","0xb4","0x2","int16_t","[MASTER_HAMMERMAN]","",""
"entity_activity_statistics","2","0xb6","0x2","int16_t","[SPEARMAN]","",""
"entity_activity_statistics","2","0xb8","0x2","int16_t","[MASTER_SPEARMAN]","",""
"entity_activity_statistics","2","0xba","0x2","int16_t","[CROSSBOWMAN]","",""
"entity_activity_statistics","2","0xbc","0x2","int16_t","[MASTER_CROSSBOWMAN]","",""
"entity_activity_statistics","2","0xbe","0x2","int16_t","[WRESTLER]","",""
"entity_activity_statistics","2","0xc0","0x2","int16_t","[MASTER_WRESTLER]","",""
"entity_activity_statistics","2","0xc2","0x2","int16_t","[AXEMAN]","",""
"entity_activity_statistics","2","0xc4","0x2","int16_t","[MASTER_AXEMAN]","",""
"entity_activity_statistics","2","0xc6","0x2","int16_t","[SWORDSMAN]","",""
"entity_activity_statistics","2","0xc8","0x2","int16_t","[MASTER_SWORDSMAN]","",""
"entity_activity_statistics","2","0xca","0x2","int16_t","[MACEMAN]","",""
"entity_activity_statistics","2","0xcc","0x2","int16_t","[MASTER_MACEMAN]","",""
"entity_activity_statistics","2","0xce","0x2","int16_t","[PIKEMAN]","",""
"entity_activity_statistics","2","0xd0","0x2","int16_t","[MASTER_PIKEMAN]","",""
"entity_activity_statistics","2","0xd2","0x2","int16_t","[BOWMAN]","",""
"entity_activity_statistics","2","0xd4","0x2","int16_t","[MASTER_BOWMAN]","",""
"entity_activity_statistics","2","0xd6","0x2","int16_t","[BLOWGUNMAN]","",""
"entity_activity_statistics","2","0xd8","0x2","int16_t","[MASTER_BLOWGUNMAN]","",""
"entity_activity_statistics","2","0xda","0x2","int16_t","[LASHER]","",""
"entity_activity_statistics","2","0xdc","0x2","int16_t","[MASTER_LASHER]","",""
"entity_activity_statistics","2","0xde","0x2","int16_t","[RECRUIT]","",""
"entity_activity_statistics","2","0xe0","0x2","int16_t","[TRAINED_HUNTER]","",""
"entity_activity_statistics","2","0xe2","0x2","int16_t","[TRAINED_WAR]","",""
"entity_activity_statistics","2","0xe4","0x2","int16_t","[MASTER_THIEF]","",""
"entity_activity_statistics","2","0xe6","0x2","int16_t","[THIEF]","",""
"entity_activity_statistics","2","0xe8","0x2","int16_t","[STANDARD]","",""
"entity_activity_statistics","2","0xea","0x2","int16_t","[CHILD]","",""
"entity_activity_statistics","2","0xec","0x2","int16_t","[BABY]","",""
"entity_activity_statistics","2","0xee","0x2","int16_t","[DRUNK]","",""
"entity_activity_statistics","2","0xf0","0x2","int16_t","[106]","",""
"entity_activity_statistics","2","0xf2","0x2","int16_t","[107]","",""
"entity_activity_statistics","2","0xf4","0x2","int16_t","[108]","",""
"entity_activity_statistics","2","0xf6","0x2","int16_t","[109]","",""
"entity_activity_statistics","2","0xf8","0x2","int16_t","[110]","",""
"entity_activity_statistics","2","0xfa","0x2","int16_t","[111]","",""
"entity_activity_statistics","2","0xfc","0x2","int16_t","[112]","",""
"entity_activity_statistics","2","0xfe","0x2","int16_t","[113]","",""
"entity_activity_statistics","2","0x100","0x2","int16_t","[114]","",""
"entity_activity_statistics","2","0x102","0x2","int16_t","[115]","",""
"entity_activity_statistics","2","0x104","0x2","int16_t","[116]","",""
"entity_activity_statistics","2","0x106","0x2","int16_t","[117]","",""
"entity_activity_statistics","2","0x108","0x2","int16_t","[118]","",""
"entity_activity_statistics","2","0x10a","0x2","int16_t","[119]","",""
"entity_activity_statistics","2","0x10c","0x2","int16_t","[120]","",""
"entity_activity_statistics","2","0x10e","0x2","int16_t","[121]","",""
"entity_activity_statistics","2","0x110","0x2","int16_t","[122]","",""
"entity_activity_statistics","2","0x112","0x2","int16_t","[123]","",""
"entity_activity_statistics","2","0x114","0x2","int16_t","[124]","",""
"entity_activity_statistics","2","0x116","0x2","int16_t","[125]","",""
"entity_activity_statistics","2","0x118","0x2","int16_t","[126]","",""
"entity_activity_statistics","2","0x11a","0x2","int16_t","[127]","",""
"entity_activity_statistics","2","0x11c","0x2","int16_t","[128]","",""
"entity_activity_statistics","2","0x11e","0x2","int16_t","[129]","",""
"entity_activity_statistics","2","0x120","0x2","int16_t","[130]","",""
"entity_activity_statistics","2","0x122","0x2","int16_t","[131]","",""
"entity_activity_statistics","2","0x124","0x2","int16_t","[132]","",""
"entity_activity_statistics","2","0x126","0x2","int16_t","[133]","",""
"entity_activity_statistics","2","0x128","0x2","int16_t","[134]","",""
"entity_activity_statistics","2","0x12a","0x2","int16_t","[135]","",""
"entity_activity_statistics","2","0x12c","0x2","int16_t","[136]","",""
"entity_activity_statistics","2","0x12e","0x2","int16_t","[137]","",""
"entity_activity_statistics","2","0x130","0x2","int16_t","[138]","",""
"entity_activity_statistics","2","0x132","0x2","int16_t","[139]","",""
"entity_activity_statistics","2","0x134","0x2","int16_t","[140]","",""
"entity_activity_statistics","2","0x136","0x2","int16_t","[141]","",""
"entity_activity_statistics","2","0x138","0x2","int16_t","[142]","",""
"entity_activity_statistics","2","0x13a","0x2","int16_t","[143]","",""
"entity_activity_statistics","2","0x13c","0x2","int16_t","[144]","",""
"entity_activity_statistics","2","0x13e","0x2","int16_t","[145]","",""
"entity_activity_statistics","2","0x140","0x2","int16_t","[146]","",""
"entity_activity_statistics","2","0x142","0x2","int16_t","[147]","",""
"entity_activity_statistics","2","0x144","0x2","int16_t","[148]","",""
"entity_activity_statistics","2","0x146","0x2","int16_t","[149]","",""
"entity_activity_statistics","2","0x148","0x2","int16_t","[150]","",""
"entity_activity_statistics","2","0x14a","0x2","int16_t","[151]","",""
"entity_activity_statistics","1","0x14c","0x2","int16_t","","",""
"entity_activity_statistics","1","0x14e","0x2","int16_t","","",""
"entity_activity_statistics","1","0x150","0x2","int16_t","","",""
"entity_activity_statistics","1","0x152","0x2","int16_t","","",""
"entity_activity_statistics","1","0x154","0x2","int16_t","","",""
"entity_activity_statistics","1","0x156","0x2","int16_t","","",""
"entity_activity_statistics","1","0x158","0x2","int16_t","","",""
"entity_activity_statistics","1","0x15c","0x4","int32_t","","",""
"entity_activity_statistics","1","0x160","0x1c0","static-array","","int32_t",""
"entity_activity_statistics","2","0x160","0x4","int32_t","[BAR]","",""
"entity_activity_statistics","2","0x164","0x4","int32_t","[SMALLGEM]","",""
"entity_activity_statistics","2","0x168","0x4","int32_t","[BLOCKS]","",""
"entity_activity_statistics","2","0x16c","0x4","int32_t","[ROUGH]","",""
"entity_activity_statistics","2","0x170","0x4","int32_t","[BOULDER]","",""
"entity_activity_statistics","2","0x174","0x4","int32_t","[WOOD]","",""
"entity_activity_statistics","2","0x178","0x4","int32_t","[DOOR]","",""
"entity_activity_statistics","2","0x17c","0x4","int32_t","[FLOODGATE]","",""
"entity_activity_statistics","2","0x180","0x4","int32_t","[BED]","",""
"entity_activity_statistics","2","0x184","0x4","int32_t","[CHAIR]","",""
"entity_activity_statistics","2","0x188","0x4","int32_t","[CHAIN]","",""
"entity_activity_statistics","2","0x18c","0x4","int32_t","[FLASK]","",""
"entity_activity_statistics","2","0x190","0x4","int32_t","[GOBLET]","",""
"entity_activity_statistics","2","0x194","0x4","int32_t","[INSTRUMENT]","",""
"entity_activity_statistics","2","0x198","0x4","int32_t","[TOY]","",""
"entity_activity_statistics","2","0x19c","0x4","int32_t","[WINDOW]","",""
"entity_activity_statistics","2","0x1a0","0x4","int32_t","[CAGE]","",""
"entity_activity_statistics","2","0x1a4","0x4","int32_t","[BARREL]","",""
"entity_activity_statistics","2","0x1a8","0x4","int32_t","[BUCKET]","",""
"entity_activity_statistics","2","0x1ac","0x4","int32_t","[ANIMALTRAP]","",""
"entity_activity_statistics","2","0x1b0","0x4","int32_t","[TABLE]","",""
"entity_activity_statistics","2","0x1b4","0x4","int32_t","[COFFIN]","",""
"entity_activity_statistics","2","0x1b8","0x4","int32_t","[STATUE]","",""
"entity_activity_statistics","2","0x1bc","0x4","int32_t","[CORPSE]","",""
"entity_activity_statistics","2","0x1c0","0x4","int32_t","[WEAPON]","",""
"entity_activity_statistics","2","0x1c4","0x4","int32_t","[ARMOR]","",""
"entity_activity_statistics","2","0x1c8","0x4","int32_t","[SHOES]","",""
"entity_activity_statistics","2","0x1cc","0x4","int32_t","[SHIELD]","",""
"entity_activity_statistics","2","0x1d0","0x4","int32_t","[HELM]","",""
"entity_activity_statistics","2","0x1d4","0x4","int32_t","[GLOVES]","",""
"entity_activity_statistics","2","0x1d8","0x4","int32_t","[BOX]","",""
"entity_activity_statistics","2","0x1dc","0x4","int32_t","[BIN]","",""
"entity_activity_statistics","2","0x1e0","0x4","int32_t","[ARMORSTAND]","",""
"entity_activity_statistics","2","0x1e4","0x4","int32_t","[WEAPONRACK]","",""
"entity_activity_statistics","2","0x1e8","0x4","int32_t","[CABINET]","",""
"entity_activity_statistics","2","0x1ec","0x4","int32_t","[FIGURINE]","",""
"entity_activity_statistics","2","0x1f0","0x4","int32_t","[AMULET]","",""
"entity_activity_statistics","2","0x1f4","0x4","int32_t","[SCEPTER]","",""
"entity_activity_statistics","2","0x1f8","0x4","int32_t","[AMMO]","",""
"entity_activity_statistics","2","0x1fc","0x4","int32_t","[CROWN]","",""
"entity_activity_statistics","2","0x200","0x4","int32_t","[RING]","",""
"entity_activity_statistics","2","0x204","0x4","int32_t","[EARRING]","",""
"entity_activity_statistics","2","0x208","0x4","int32_t","[BRACELET]","",""
"entity_activity_statistics","2","0x20c","0x4","int32_t","[GEM]","",""
"entity_activity_statistics","2","0x210","0x4","int32_t","[ANVIL]","",""
"entity_activity_statistics","2","0x214","0x4","int32_t","[CORPSEPIECE]","",""
"entity_activity_statistics","2","0x218","0x4","int32_t","[REMAINS]","",""
"entity_activity_statistics","2","0x21c","0x4","int32_t","[MEAT]","",""
"entity_activity_statistics","2","0x220","0x4","int32_t","[FISH]","",""
"entity_activity_statistics","2","0x224","0x4","int32_t","[FISH_RAW]","",""
"entity_activity_statistics","2","0x228","0x4","int32_t","[VERMIN]","",""
"entity_activity_statistics","2","0x22c","0x4","int32_t","[PET]","",""
"entity_activity_statistics","2","0x230","0x4","int32_t","[SEEDS]","",""
"entity_activity_statistics","2","0x234","0x4","int32_t","[PLANT]","",""
"entity_activity_statistics","2","0x238","0x4","int32_t","[SKIN_TANNED]","",""
"entity_activity_statistics","2","0x23c","0x4","int32_t","[LEAVES]","",""
"entity_activity_statistics","2","0x240","0x4","int32_t","[THREAD]","",""
"entity_activity_statistics","2","0x244","0x4","int32_t","[CLOTH]","",""
"entity_activity_statistics","2","0x248","0x4","int32_t","[TOTEM]","",""
"entity_activity_statistics","2","0x24c","0x4","int32_t","[PANTS]","",""
"entity_activity_statistics","2","0x250","0x4","int32_t","[BACKPACK]","",""
"entity_activity_statistics","2","0x254","0x4","int32_t","[QUIVER]","",""
"entity_activity_statistics","2","0x258","0x4","int32_t","[CATAPULTPARTS]","",""
"entity_activity_statistics","2","0x25c","0x4","int32_t","[BALLISTAPARTS]","",""
"entity_activity_statistics","2","0x260","0x4","int32_t","[SIEGEAMMO]","",""
"entity_activity_statistics","2","0x264","0x4","int32_t","[BALLISTAARROWHEAD]","",""
"entity_activity_statistics","2","0x268","0x4","int32_t","[TRAPPARTS]","",""
"entity_activity_statistics","2","0x26c","0x4","int32_t","[TRAPCOMP]","",""
"entity_activity_statistics","2","0x270","0x4","int32_t","[DRINK]","",""
"entity_activity_statistics","2","0x274","0x4","int32_t","[POWDER_MISC]","",""
"entity_activity_statistics","2","0x278","0x4","int32_t","[CHEESE]","",""
"entity_activity_statistics","2","0x27c","0x4","int32_t","[FOOD]","",""
"entity_activity_statistics","2","0x280","0x4","int32_t","[LIQUID_MISC]","",""
"entity_activity_statistics","2","0x284","0x4","int32_t","[COIN]","",""
"entity_activity_statistics","2","0x288","0x4","int32_t","[GLOB]","",""
"entity_activity_statistics","2","0x28c","0x4","int32_t","[ROCK]","",""
"entity_activity_statistics","2","0x290","0x4","int32_t","[PIPE_SECTION]","",""
"entity_activity_statistics","2","0x294","0x4","int32_t","[HATCH_COVER]","",""
"entity_activity_statistics","2","0x298","0x4","int32_t","[GRATE]","",""
"entity_activity_statistics","2","0x29c","0x4","int32_t","[QUERN]","",""
"entity_activity_statistics","2","0x2a0","0x4","int32_t","[MILLSTONE]","",""
"entity_activity_statistics","2","0x2a4","0x4","int32_t","[SPLINT]","",""
"entity_activity_statistics","2","0x2a8","0x4","int32_t","[CRUTCH]","",""
"entity_activity_statistics","2","0x2ac","0x4","int32_t","[TRACTION_BENCH]","",""
"entity_activity_statistics","2","0x2b0","0x4","int32_t","[ORTHOPEDIC_CAST]","",""
"entity_activity_statistics","2","0x2b4","0x4","int32_t","[TOOL]","",""
"entity_activity_statistics","2","0x2b8","0x4","int32_t","[SLAB]","",""
"entity_activity_statistics","2","0x2bc","0x4","int32_t","[EGG]","",""
"entity_activity_statistics","2","0x2c0","0x4","int32_t","[BOOK]","",""
"entity_activity_statistics","2","0x2c4","0x4","int32_t","[89]","",""
"entity_activity_statistics","2","0x2c8","0x4","int32_t","[90]","",""
"entity_activity_statistics","2","0x2cc","0x4","int32_t","[91]","",""
"entity_activity_statistics","2","0x2d0","0x4","int32_t","[92]","",""
"entity_activity_statistics","2","0x2d4","0x4","int32_t","[93]","",""
"entity_activity_statistics","2","0x2d8","0x4","int32_t","[94]","",""
"entity_activity_statistics","2","0x2dc","0x4","int32_t","[95]","",""
"entity_activity_statistics","2","0x2e0","0x4","int32_t","[96]","",""
"entity_activity_statistics","2","0x2e4","0x4","int32_t","[97]","",""
"entity_activity_statistics","2","0x2e8","0x4","int32_t","[98]","",""
"entity_activity_statistics","2","0x2ec","0x4","int32_t","[99]","",""
"entity_activity_statistics","2","0x2f0","0x4","int32_t","[100]","",""
"entity_activity_statistics","2","0x2f4","0x4","int32_t","[101]","",""
"entity_activity_statistics","2","0x2f8","0x4","int32_t","[102]","",""
"entity_activity_statistics","2","0x2fc","0x4","int32_t","[103]","",""
"entity_activity_statistics","2","0x300","0x4","int32_t","[104]","",""
"entity_activity_statistics","2","0x304","0x4","int32_t","[105]","",""
"entity_activity_statistics","2","0x308","0x4","int32_t","[106]","",""
"entity_activity_statistics","2","0x30c","0x4","int32_t","[107]","",""
"entity_activity_statistics","2","0x310","0x4","int32_t","[108]","",""
"entity_activity_statistics","2","0x314","0x4","int32_t","[109]","",""
"entity_activity_statistics","2","0x318","0x4","int32_t","[110]","",""
